county,agency_name,ORI,offense,cases_reported,cases_cleared,data_year
Union,Springfield Police Department,NJ0201700,aggravated-assault,5,4,2017
Union,Summit Police Department,NJ0201800,aggravated-assault,0,0,2017
Union,Union Township Police Department,NJ0201900,aggravated-assault,34,17,2017
Union,Westfield Police Department,NJ0202000,aggravated-assault,2,0,2017
Union,Winfield Township Police Department,NJ0202100,aggravated-assault,0,0,2017
Union,Kean University,NJ0202400,aggravated-assault,0,0,2017
Union,Park Police: Union County,NJ0209100,aggravated-assault,27,12,2017
Union,State Police: Union County,NJ020SP00,aggravated-assault,4,0,2017
Warren,Alpha Police Department,NJ0210200,aggravated-assault,1,1,2017
Warren,Belvidere Police Department,NJ0210300,aggravated-assault,3,1,2017
Warren,Blairstown Township Police Department,NJ0210400,aggravated-assault,0,0,2017
Warren,"Greenwich Township, Warren County Police Department",NJ0210700,aggravated-assault,1,1,2017
Morris,Boonton Township Police Department,NJ0140200,aggravated-assault,1,1,2017
Morris,Butler Police Department,NJ0140300,aggravated-assault,2,2,2017
Morris,Chatham Police Department,NJ0140400,aggravated-assault,1,0,2017
Morris,Chatham Township Police Department,NJ0140500,aggravated-assault,0,0,2017
Morris,Chester Police Department,NJ0140600,aggravated-assault,0,0,2017
Morris,Chester Township Police Department,NJ0140700,aggravated-assault,0,0,2017
Morris,Denville Township Police Department,NJ0140800,aggravated-assault,1,0,2017
Morris,Dover Police Department,NJ0140900,aggravated-assault,15,10,2017
Morris,East Hanover Township Police Department,NJ0141000,aggravated-assault,3,0,2017
Morris,Florham Park Police Department,NJ0141100,aggravated-assault,2,2,2017
Morris,Hanover Township Police Department,NJ0141200,aggravated-assault,4,3,2017
Morris,Harding Township Police Department,NJ0141300,aggravated-assault,0,0,2017
Morris,Jefferson Township Police Department,NJ0141400,aggravated-assault,4,9,2017
Morris,Kinnelon Police Department,NJ0141500,aggravated-assault,5,4,2017
Morris,Lincoln Park Police Department,NJ0141600,aggravated-assault,3,3,2017
Morris,Madison Police Department,NJ0141700,aggravated-assault,3,3,2017
Morris,Mendham Police Department,NJ0141800,aggravated-assault,1,0,2017
Morris,Mendham Township Police Department,NJ0141900,aggravated-assault,0,0,2017
Morris,Mine Hill Township Police Department,NJ0142000,aggravated-assault,3,3,2017
Morris,Montville Township Police Department,NJ0142100,aggravated-assault,1,0,2017
Hudson,Jersey City Police Department,NJ0090600,aggravated-assault,687,316,2017
Hudson,Kearny Police Department,NJ0090700,aggravated-assault,29,18,2017
Hudson,North Bergen Township Police Department,NJ0090800,aggravated-assault,52,42,2017
Hudson,Secaucus Police Department,NJ0090900,aggravated-assault,17,13,2017
Hudson,Union City Police Department,NJ0091000,aggravated-assault,104,61,2017
Hudson,Weehawken Township Police Department,NJ0091100,aggravated-assault,10,6,2017
Hudson,West New York Police Department,NJ0091200,aggravated-assault,61,40,2017
Hudson,Stevens Institute of Technology,NJ009149E,aggravated-assault,0,0,2017
Hudson,State Police: Hudson County,NJ009SP00,aggravated-assault,2,0,2017
Hunterdon,Califon Police Department,NJ0100400,aggravated-assault,0,0,2017
Hunterdon,Clinton Police Department,NJ0100500,aggravated-assault,1,1,2017
Hunterdon,Clinton Township Police Department,NJ0100600,aggravated-assault,1,0,2017
Hunterdon,Delaware Township Police Department,NJ0100700,aggravated-assault,1,1,2017
Hunterdon,Flemington Police Department,NJ0100900,aggravated-assault,6,5,2017
Hunterdon,"Franklin Township, Hunterdon County Police Department",NJ0101000,aggravated-assault,0,0,2017
Hunterdon,Frenchtown Police Department,NJ0101100,aggravated-assault,1,0,2017
Hunterdon,High Bridge Police Department,NJ0101400,aggravated-assault,0,0,2017
Hunterdon,Holland Township Police Department,NJ0101500,aggravated-assault,1,1,2017
Hunterdon,Lambertville Police Department,NJ0101700,aggravated-assault,3,3,2017
Hunterdon,Lebanon Township Police Department,NJ0101900,aggravated-assault,1,1,2017
Camden,Haddon Heights Police Department,NJ0041800,aggravated-assault,2,2,2017
Camden,Hi-Nella Police Department,NJ0041900,aggravated-assault,3,3,2017
Camden,Laurel Springs Police Department,NJ0042000,aggravated-assault,0,0,2017
Camden,Lawnside Police Department,NJ0042100,aggravated-assault,7,4,2017
Camden,Lindenwold Police Department,NJ0042200,aggravated-assault,56,38,2017
Camden,Magnolia Police Department,NJ0042300,aggravated-assault,4,4,2017
Camden,Merchantville Police Department,NJ0042400,aggravated-assault,8,8,2017
Camden,Mount Ephraim Police Department,NJ0042500,aggravated-assault,5,3,2017
Camden,Oaklyn Police Department,NJ0042600,aggravated-assault,0,0,2017
Camden,Pennsauken Township Police Department,NJ0042700,aggravated-assault,51,37,2017
Camden,Pine Hill Police Department,NJ0042800,aggravated-assault,22,11,2017
Camden,Runnemede Police Department,NJ0043000,aggravated-assault,4,3,2017
Camden,Somerdale Police Department,NJ0043100,aggravated-assault,3,3,2017
Camden,Stratford Police Department,NJ0043200,aggravated-assault,5,4,2017
Camden,Tavistock Police Department,NJ0043300,aggravated-assault,1,0,2017
Camden,Voorhees Township Police Department,NJ0043400,aggravated-assault,39,24,2017
Camden,Waterford Township Police Department,NJ0043500,aggravated-assault,2,1,2017
Camden,Winslow Township Police Department,NJ0043600,aggravated-assault,19,17,2017
Camden,Woodlynne Police Department,NJ0043700,aggravated-assault,5,0,2017
Camden,Rutgers University: Camden,NJ0043900,aggravated-assault,2,1,2017
Bergen,Norwood Police Department,NJ0024100,aggravated-assault,0,0,2017
Bergen,Oakland Police Department,NJ0024200,aggravated-assault,7,6,2017
Bergen,Old Tappan Police Department,NJ0024300,aggravated-assault,0,0,2017
Bergen,Oradell Police Department,NJ0024400,aggravated-assault,1,1,2017
Bergen,Palisades Park Police Department,NJ0024500,aggravated-assault,9,8,2017
Bergen,Paramus Police Department,NJ0024600,aggravated-assault,6,5,2017
Bergen,Park Ridge Police Department,NJ0024700,aggravated-assault,1,0,2017
Bergen,Ramsey Police Department,NJ0024800,aggravated-assault,3,3,2017
Bergen,Ridgefield Police Department,NJ0024900,aggravated-assault,1,1,2017
Bergen,Ridgefield Park Police Department,NJ0025000,aggravated-assault,7,8,2017
Bergen,Ridgewood Police Department,NJ0025100,aggravated-assault,4,2,2017
Bergen,River Edge Police Department,NJ0025200,aggravated-assault,0,0,2017
Bergen,River Vale Township Police Department,NJ0025300,aggravated-assault,0,0,2017
Bergen,Rochelle Park Township Police Department,NJ0025400,aggravated-assault,1,0,2017
Bergen,Rockleigh Police Department,NJ0025500,aggravated-assault,2,2,2017
Bergen,Rutherford Police Department,NJ0025600,aggravated-assault,4,4,2017
Bergen,Saddle Brook Township Police Department,NJ0025700,aggravated-assault,6,6,2017
Bergen,Saddle River Police Department,NJ0025800,aggravated-assault,0,0,2017
Bergen,South Hackensack Township Police Department,NJ0025900,aggravated-assault,6,5,2017
Bergen,Teaneck Township Police Department,NJ0026000,aggravated-assault,29,19,2017
,Port Authority of New York and New Jersey,NJNYPOA00,aggravated-assault,12,7,2017
Atlantic,Atlantic County Sheriff's Office,NJ0010000,aggravated-assault,1,0,2017
Atlantic,Absecon Police Department,NJ0010100,aggravated-assault,3,3,2017
Atlantic,Atlantic City Police Department,NJ0010200,aggravated-assault,161,44,2017
Atlantic,Brigantine Police Department,NJ0010300,aggravated-assault,2,2,2017
Atlantic,Buena Police Department,NJ0010400,aggravated-assault,7,3,2017
Atlantic,Egg Harbor City Police Department,NJ0010700,aggravated-assault,7,4,2017
Atlantic,Egg Harbor Township Police Department,NJ0010800,aggravated-assault,40,35,2017
Atlantic,Galloway Township Police Department,NJ0011100,aggravated-assault,58,31,2017
Atlantic,"Hamilton Township, Atlantic County Police Department",NJ0011200,aggravated-assault,22,14,2017
Atlantic,Hammonton Police Department,NJ0011300,aggravated-assault,14,11,2017
Atlantic,Linwood Police Department,NJ0011400,aggravated-assault,1,1,2017
Atlantic,Longport Police Department,NJ0011500,aggravated-assault,2,1,2017
Atlantic,Margate City Police Department,NJ0011600,aggravated-assault,3,3,2017
Atlantic,Mullica Township Police Department,NJ0011700,aggravated-assault,3,3,2017
Atlantic,Northfield Police Department,NJ0011800,aggravated-assault,0,0,2017
Atlantic,Pleasantville Police Department,NJ0011900,aggravated-assault,61,26,2017
Atlantic,Somers Point Police Department,NJ0012100,aggravated-assault,13,5,2017
Atlantic,Ventnor City Police Department,NJ0012200,aggravated-assault,2,2,2017
Atlantic,Stockton University,NJ0012400,aggravated-assault,0,0,2017
Sussex,Stanhope Police Department,NJ0191900,aggravated-assault,1,1,2017
Sussex,Vernon Township Police Department,NJ0192200,aggravated-assault,8,6,2017
Sussex,State Police: Sussex County,NJ019SP00,aggravated-assault,14,5,2017
Union,Berkeley Heights Township Police Department,NJ0200100,aggravated-assault,1,0,2017
Union,Clark Township Police Department,NJ0200200,aggravated-assault,1,0,2017
Union,Cranford Township Police Department,NJ0200300,aggravated-assault,2,1,2017
Union,Elizabeth Police Department,NJ0200400,aggravated-assault,465,108,2017
Union,Fanwood Police Department,NJ0200500,aggravated-assault,0,0,2017
Union,Garwood Police Department,NJ0200600,aggravated-assault,0,0,2017
Union,Hillside Township Police Department,NJ0200700,aggravated-assault,18,5,2017
Union,Kenilworth Police Department,NJ0200800,aggravated-assault,4,4,2017
Union,Linden Police Department,NJ0200900,aggravated-assault,78,40,2017
Union,Mountainside Police Department,NJ0201000,aggravated-assault,1,0,2017
Union,New Providence Police Department,NJ0201100,aggravated-assault,0,0,2017
Union,Plainfield Police Department,NJ0201200,aggravated-assault,129,32,2017
Union,Rahway Police Department,NJ0201300,aggravated-assault,20,17,2017
Union,Roselle Police Department,NJ0201400,aggravated-assault,18,16,2017
Union,Roselle Park Police Department,NJ0201500,aggravated-assault,0,0,2017
Union,Scotch Plains Township Police Department,NJ0201600,aggravated-assault,6,1,2017
Union,Springfield Police Department,NJ0201700,aggravated-assault,5,4,2017
Somerset,Green Brook Township Police Department,NJ0180900,aggravated-assault,1,0,2017
Somerset,Hillsborough Township Police Department,NJ0181000,aggravated-assault,2,2,2017
Somerset,Manville Police Department,NJ0181100,aggravated-assault,4,2,2017
Somerset,Montgomery Township Police Department,NJ0181300,aggravated-assault,6,1,2017
Somerset,North Plainfield Police Department,NJ0181400,aggravated-assault,16,12,2017
Somerset,Peapack and Gladstone Police Department,NJ0181500,aggravated-assault,3,2,2017
Somerset,Raritan Police Department,NJ0181600,aggravated-assault,3,3,2017
Somerset,Somerville Police Department,NJ0181800,aggravated-assault,7,6,2017
Somerset,South Bound Brook Police Department,NJ0181900,aggravated-assault,2,2,2017
Somerset,Warren Township Police Department,NJ0182000,aggravated-assault,1,1,2017
Somerset,Watchung Police Department,NJ0182100,aggravated-assault,0,0,2017
Somerset,State Police: Somerset County,NJ018SP00,aggravated-assault,1,0,2017
Sussex,Andover Township Police Department,NJ0190200,aggravated-assault,1,1,2017
Sussex,Byram Township Police Department,NJ0190400,aggravated-assault,5,1,2017
Sussex,Franklin Police Department,NJ0190600,aggravated-assault,2,2,2017
Sussex,Hamburg Police Department,NJ0190900,aggravated-assault,2,1,2017
Sussex,Hardyston Township Police Department,NJ0191100,aggravated-assault,1,1,2017
Sussex,Hopatcong Police Department,NJ0191200,aggravated-assault,8,10,2017
Sussex,Newton Police Department,NJ0191500,aggravated-assault,5,2,2017
Sussex,Ogdensburg Police Department,NJ0191600,aggravated-assault,0,0,2017
Somerset,Bridgewater Township Police Department,NJ0180600,aggravated-assault,14,12,2017
Somerset,Far Hills Police Department,NJ0180700,aggravated-assault,0,0,2017
Somerset,"Franklin Township, Somerset County Police Department",NJ0180800,aggravated-assault,18,4,2017
Somerset,Green Brook Township Police Department,NJ0180900,aggravated-assault,1,0,2017
Somerset,Hillsborough Township Police Department,NJ0181000,aggravated-assault,2,2,2017
Somerset,Manville Police Department,NJ0181100,aggravated-assault,4,2,2017
Somerset,Montgomery Township Police Department,NJ0181300,aggravated-assault,6,1,2017
Somerset,North Plainfield Police Department,NJ0181400,aggravated-assault,16,12,2017
Somerset,Peapack and Gladstone Police Department,NJ0181500,aggravated-assault,3,2,2017
Somerset,Raritan Police Department,NJ0181600,aggravated-assault,3,3,2017
Somerset,Somerville Police Department,NJ0181800,aggravated-assault,7,6,2017
Somerset,South Bound Brook Police Department,NJ0181900,aggravated-assault,2,2,2017
Somerset,Warren Township Police Department,NJ0182000,aggravated-assault,1,1,2017
Somerset,Watchung Police Department,NJ0182100,aggravated-assault,0,0,2017
Somerset,State Police: Somerset County,NJ018SP00,aggravated-assault,1,0,2017
Sussex,Andover Township Police Department,NJ0190200,aggravated-assault,1,1,2017
Sussex,Byram Township Police Department,NJ0190400,aggravated-assault,5,1,2017
Sussex,Franklin Police Department,NJ0190600,aggravated-assault,2,2,2017
Sussex,Hamburg Police Department,NJ0190900,aggravated-assault,2,1,2017
Sussex,Hardyston Township Police Department,NJ0191100,aggravated-assault,1,1,2017
Union,Linden Police Department,NJ0200900,burglary,166,14,2017
Union,Mountainside Police Department,NJ0201000,burglary,27,0,2017
Union,New Providence Police Department,NJ0201100,burglary,4,0,2017
Union,Plainfield Police Department,NJ0201200,burglary,232,9,2017
Union,Rahway Police Department,NJ0201300,burglary,51,11,2017
Union,Roselle Police Department,NJ0201400,burglary,69,4,2017
Union,Roselle Park Police Department,NJ0201500,burglary,20,5,2017
Union,Scotch Plains Township Police Department,NJ0201600,burglary,63,2,2017
Union,Springfield Police Department,NJ0201700,burglary,24,6,2017
Union,Summit Police Department,NJ0201800,burglary,17,4,2017
Union,Union Township Police Department,NJ0201900,burglary,97,19,2017
Union,Westfield Police Department,NJ0202000,burglary,21,1,2017
Union,Winfield Township Police Department,NJ0202100,burglary,1,1,2017
Union,Kean University,NJ0202400,burglary,7,0,2017
Union,Park Police: Union County,NJ0209100,burglary,0,0,2017
Union,State Police: Union County,NJ020SP00,burglary,0,0,2017
Warren,Alpha Police Department,NJ0210200,burglary,10,0,2017
Warren,Belvidere Police Department,NJ0210300,burglary,12,8,2017
Warren,Blairstown Township Police Department,NJ0210400,burglary,15,0,2017
Warren,"Greenwich Township, Warren County Police Department",NJ0210700,burglary,9,2,2017
Atlantic,Egg Harbor City Police Department,NJ0010700,burglary,20,5,2017
Atlantic,Egg Harbor Township Police Department,NJ0010800,burglary,106,28,2017
Atlantic,Galloway Township Police Department,NJ0011100,burglary,143,20,2017
Atlantic,"Hamilton Township, Atlantic County Police Department",NJ0011200,burglary,160,27,2017
Atlantic,Hammonton Police Department,NJ0011300,burglary,37,16,2017
Atlantic,Linwood Police Department,NJ0011400,burglary,19,1,2017
Atlantic,Longport Police Department,NJ0011500,burglary,5,0,2017
Atlantic,Margate City Police Department,NJ0011600,burglary,22,2,2017
Atlantic,Mullica Township Police Department,NJ0011700,burglary,32,2,2017
Atlantic,Northfield Police Department,NJ0011800,burglary,12,1,2017
Atlantic,Pleasantville Police Department,NJ0011900,burglary,106,18,2017
Atlantic,Somers Point Police Department,NJ0012100,burglary,61,6,2017
Atlantic,Ventnor City Police Department,NJ0012200,burglary,47,8,2017
Atlantic,Stockton University,NJ0012400,burglary,1,1,2017
Atlantic,State Police: Atlantic County,NJ001SP00,burglary,70,16,2017
Bergen,Bergen County Sheriff's Office,NJ0020000,burglary,1,0,2017
Bergen,Allendale Police Department,NJ0020100,burglary,11,10,2017
Bergen,Alpine Police Department,NJ0020200,burglary,0,0,2017
Bergen,Bergenfield Police Department,NJ0020300,burglary,22,0,2017
Bergen,Bogota Police Department,NJ0020400,burglary,3,2,2017
Bergen,Oradell Police Department,NJ0024400,burglary,10,0,2017
Bergen,Palisades Park Police Department,NJ0024500,burglary,30,11,2017
